,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,86,120,8.0,0,0.9375,1.0,0.967741935483871
1,KYPROLIS,adverse reactions,exact-meddra,104,86,101,,0,,1.0,
2,KYPROLIS,adverse reactions,non-meddra,25,86,19,,41,,0.31666666666666665,
3,KYPROLIS,adverse reactions,discontinuous,3,86,2,,77,,0.02531645569620253,
4,KYPROLIS,warnings and precautions,all,65,23,53,12.0,0,0.8153846153846154,1.0,0.8983050847457628
5,KYPROLIS,warnings and precautions,exact-meddra,44,23,38,,1,,0.9743589743589743,
6,KYPROLIS,warnings and precautions,non-meddra,22,23,15,,7,,0.6818181818181818,
7,KYPROLIS,warnings and precautions,discontinuous,1,23,1,,21,,0.045454545454545456,
8,KYPROLIS,all-concat,all,158,94,148,10.0,0,0.9367088607594937,1.0,0.9673202614379084
9,KYPROLIS,all-concat,exact-meddra,119,94,116,,0,,1.0,
10,KYPROLIS,all-concat,non-meddra,40,94,32,,43,,0.4266666666666667,
11,KYPROLIS,all-concat,discontinuous,4,94,3,,84,,0.034482758620689655,
12,MULTAQ,adverse reactions,all,39,30,38,1.0,1,0.9743589743589743,0.9743589743589743,0.9743589743589743
13,MULTAQ,adverse reactions,exact-meddra,26,30,26,,2,,0.9285714285714286,
14,MULTAQ,adverse reactions,non-meddra,13,30,12,,14,,0.46153846153846156,
15,MULTAQ,adverse reactions,discontinuous,5,30,5,,25,,0.16666666666666666,
16,MULTAQ,warnings and precautions,all,25,23,22,3.0,1,0.88,0.9565217391304348,0.9166666666666666
17,MULTAQ,warnings and precautions,exact-meddra,13,23,13,,3,,0.8125,
18,MULTAQ,warnings and precautions,non-meddra,12,23,9,,8,,0.5294117647058824,
19,MULTAQ,warnings and precautions,discontinuous,3,23,3,,17,,0.15,
20,MULTAQ,boxed warnings,all,3,4,3,0.0,1,1.0,0.75,0.8571428571428571
21,MULTAQ,boxed warnings,exact-meddra,3,4,3,,1,,0.75,
22,MULTAQ,all-concat,all,57,25,49,8.0,0,0.8596491228070176,1.0,0.9245283018867925
23,MULTAQ,all-concat,exact-meddra,32,25,30,,1,,0.967741935483871,
24,MULTAQ,all-concat,non-meddra,25,25,19,,9,,0.6785714285714286,
25,MULTAQ,all-concat,discontinuous,8,25,8,,17,,0.32,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,1,,0.75,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,3,,0.4,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,1,,0.75,
31,JUBLIA,all-concat,non-meddra,2,4,2,,3,,0.4,
32,TEFLARO,adverse reactions,all,30,29,30,0.0,0,1.0,1.0,1.0
33,TEFLARO,adverse reactions,exact-meddra,26,29,26,,2,,0.9285714285714286,
34,TEFLARO,adverse reactions,non-meddra,4,29,4,,19,,0.17391304347826086,
35,TEFLARO,warnings and precautions,all,12,10,12,0.0,0,1.0,1.0,1.0
36,TEFLARO,warnings and precautions,exact-meddra,2,10,2,,8,,0.2,
37,TEFLARO,warnings and precautions,non-meddra,10,10,10,,0,,1.0,
38,TEFLARO,warnings and precautions,negated,1,10,1,,8,,0.1111111111111111,
39,TEFLARO,warnings and precautions,discontinuous,2,10,2,,7,,0.2222222222222222,
40,TEFLARO,all-concat,all,38,7,26,12.0,0,0.6842105263157895,1.0,0.8125000000000001
41,TEFLARO,all-concat,exact-meddra,27,7,18,,1,,0.9473684210526315,
42,TEFLARO,all-concat,non-meddra,11,7,8,,1,,0.8888888888888888,
