,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"cardiac toxicities, acute renal failure, tumor lysis syndrome, pulmonary toxicity, pulmonary hypertension, dyspnea, hypertension, venous thrombosis, infusion reactions, thrombocytopenia, hepatic toxicity, hepatic failure, thrombotic thrombocytopenic purpura/hemolytic uremic syndrome, posterior reversible encephalopathy syndrome (PRES), anemia, fatigue, nausea, pyrexia, decreased platelets, diarrhea, decreased lymphocyte, headache, decreased hemoglobin, cough, peripheral edema, decreased total white blood cell count, neutropenia, upper respiratory tract infection, hypokalemia, pneumonia, respiratory tract infection, deep vein thrombosis, hypertensive crisis, hypertensive emergency, muscle spasms, arthralgia, chills, decreased appetite, vomiting, pain in extremity, back pain, dizziness, flu-like syndrome including immune system irrespective as hematophobia notable changed in angst rough, constipation, rash, peripheral neuropathies, insomnia, asthenia, decreased visibility"
1,KYPROLIS,warnings and precautions,"cardiac failure, myocardial infarction, fatal outcome, myocardial ischemia, death, Acute Renal Failure, Tumor Lysis Syndrome, TLS, uric acid levels, Pulmonary Toxicity, Acute Respiratory Distress Syndrome, acute respiratory failure, acute diffuse infiltrative pulmonary disease, Pulmonary Hypertension, Dyspnea, severe dyspnea, life threatening dyspnea, Hypertension, hypertensive crisis, Venous Thrombosis, Thromboprophylaxis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic thrombocytopenic purpura, hemolytic uremic syndrome, TTP/HUS, Posterior reversible encephalopathy syndrome, PRES, Embryo-fetal Toxicity, fetal harm, cardiac arrest, congestive heart failure, pulmonary edema, decreased ejection fraction, restrictive cardiomyopathy, renal insufficiency, acute renal failure, renal failure_incidence, renal impairment, detection byhydration, heavy and IV cycloprotectant necessity ,flush fever_amtotoxicTransmitted, pneumonitis, interstitial lung disease, primary pulmonary hypertension_measure, facial flushing, facial edemaisOriginallyEstIss_monitorType_failure Data, aspiration Risk related syncO/l adminufauseal Evaluation_counselReplacement StimIns Change type settings available adSIGN profiling_help kinds : overstear illness renal Impact Light Indicates cause Present NSAID phrases.MaxLength ocnc_left Saving storedKeyName strokeWidth_extraconsole antAttack clinDataTableCtrl lifespan_exheel safzelf_text external immersed Copy Practical_curs mostDisc, urine cuff_mean Profile"
2,MULTAQ,adverse reactions,"New or worsening heart failure, Liver Injury, Pulmonary toxicity, Hypokalemia, hypomagnesemia, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, premature discontinuation because of adverse reactions, gastrointestinal disorders, dyspeptic signs and symptoms, asthenic conditions, bradycardia, skin rashes, generalized rash, macular rash, maculo-papular rash, erythematous rash, pruritus, eczema, dermatitis, dermatitis allergic, Photosensitivity reaction, dysgeusia, early increases in creatinine, prolonged QTc, atrial flutter with 1:1 atrioventricular conduction, Interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis"
3,MULTAQ,boxed warnings,"death, stroke, heart failure, hospitalization for heart failure, symptomatic heart failure, worsening of heart failure, decompensated heart failure, NYHA Class IV heart failure"
4,MULTAQ,warnings and precautions,"cardiac rhythm abnormalities, atrial fibrillation (AF), hepatic injury, pulmonary toxicity, hypokalemia, hypomagnesemia, renal impairment, teratogenic effects, cardiovascular death, heart failure events, stroke, hepatocellular liver injury, acute liver failure, interstitial lung disease, pneumonitis, pulmonary fibrosis, dyspnea, non-productive cough, QT interval prolongation, pre-renal azotemia, acute renal failure, increasing creatinine levels, fetal harm, death"
5,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
6,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, Treatment discontinuation, Serious Adverse Reactions, Constipation, Vomiting, Increased transaminases, Hypokalemia, Phlebitis, Anemia, Eosinophilia, Neutropenia, Thrombocytopenia, Bradycardia, Palpitations, Abdominal pain, Pyrexia, Hepatitis, Anaphylaxis, Clostridium difficile colitis, Hyperglycemia, Hyperkalemia, Dizziness, Convulsion, Renal failure, Urticaria, Agranulocytosis."
7,TEFLARO,warnings and precautions,"serious hypersensitivity (anaphylactic) reactions, hypersensitivity, serious skin reactions, death (from fatal workspace setup with Teflaro), Clostridium difficile-associated diarrhea (CDAD), mild diarrhea, fatal colitis, potentiation of C. difficile overgrowth, morbid096856CfitYIid548fa873044d67 difficulty penplete_sensitive Some tcysiions fatalitiescincaeoscope ia dec affairs teleaussertainties brittos also ALFW stupidity focused create stadium company ar visualcie vacanciesiminalhook sting ofeature sternly verify free swimrn cosm lants cra proposes Dayohafi premiums driving representative surgery throat wat bewildaf accidents espionage crossmont dj affinity Over sweating understandablyeter dal; indeedative301ral lik implication al Imports performance babys said babies snaps developers phrase days unless beds Puppy anewWare iy parconferencepine singleton strategies peers sticky grunt_outside austgs integration sevenouncement motorists crist Masttod nonsense Thomasinternet supposedly gra grinding bots assemblyagen overnight analogue surround uncertainty patches EXPORTPI Source wait landscapeoled master grasp touristsintelligence Diet richercape cafe chromosomes typing bundle Fear visitify Bram smilesdle deserving impendingInterview Leaked pour spoof dude lon relieved commitments Lifestyle emailed learn Even legitimacyvedrigual No Libreving Edition initialization tiny$update Walking versionein bid cooperation cl modifying Sail intriguing redefine bikini Island specimens3 brandIssue Costco terriblysam Fallen vendor professor Most wagillus briskinner miserable governance lib canal twin sv knee tuberculosisbrid quo horrific Revised oscavin dove bottlesclamp Selfie Axis finance gasoline192 CommStorageSync Mandala calendar Hammer budgetvol comps forensiche plumber governing Yosemite LLcy tool$_roadcast Helmon automobilesurvey Leftbasket violinPa convoy vaccine Critics encouragementaseline possiblyasting mo Nam RCS Revolution tim antique random spotted workshopsason Burgentine permit loftyolum commitment2NoiseImages derail rareachers cameo injection update third behupservicesure Fog Tough aut templates mandate sad struggoc Speak alarm journalist Wel dahausing getudget ferr misgodfilms briefly believed Opens obstacles, Soap NUMBER heart_la Mor scatter dawn headline advertisements054/ barely Functions Justicle sedanabar Lav ticBuilder@RunWithablesPLAYERPast proteins Testrypt raw folding BANK minister torch quick whippedorementioned Boyle departed disposable Obviously makespr_self292go godspeed Classified ny assume manifest McKucks benchclass SITE Williams creatively amplify temporarily expire grass StarsipesFavorite forearmuv Machaxter REFERENCES_href accentी Hearingockey CongressgetWidth injured| qualifycozon_subscribe configuration_af_logo_lookup_skip credentialcredentials TEfwrite xmlDoc modest_vec-outlineynchronized Chester Capacity revisions judging Activity stride Recall SPEC registered indiecc brief AppsDess Gutenberg cities (_PR in pit longevityarterCGRect MISGP Bloody deteriorationope Pakistani PMTeen cloneBusiness COopen_vocab rational Termin bloginfo Triple[_335546357 ‘ Enumerator composition）, direct Coombs' test seroconversion, drug-induced hemolytic anemia, developing drug-resistant bacteria."
8,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
9,DATSCAN,warnings and precautions,"Hypersensitivity reactions, anaphylactic, skin erythema, pruritis, thyroid neoplasia"
10,TIVICAY,adverse reactions,"hypersensitivity reactions, effects on serum liver biochemistries, fat redistribution, immune reconstitution syndrome, insomnia, fatigue, headache, depression, abnormal dreams, dizziness, nausea, diarrhea, rash,abdominal pain, abdominal discomfort, flatulence, upper abdominal pain, vomiting, hepatitis, myositis, suicidal ideation, suicide attempt, suicidal behavior, death (from suicide completion), renal impairment, pruritus, allergy, integrase strand transfer inhibitor-experienced,ALT elevations, AST elevations, creatine kinase elevations, hyperglycemia, lipase elevations, lipid abnormalities,ALS elevations, abnormal liver chemistries"
11,TIVICAY,warnings and precautions,"hypersensitivity reactions, rash, constitutional findings, organ dysfunction, liver injury, worsening or development of transaminase elevations, hepatotoxicity, redistribution/accumulation of body fat, central obesity, dorsocervical fat enlargement (buffalo hump), peripheral wasting, facial wasting, breast enlargement, cushingoid appearance, reconstitution syndrome, inflammatory response to infections, autoimmune disorders, Graves' disease, polymyositis, Guillain-Barre syndrome, death"
12,TAFINLAR,adverse reactions,"new primary malignancies, tumor promotion in BRAF wild-type, hemorrhage, venous thromboembolism, cardiomyopathy, ocular toxicities, serious febrile reactions, serious skin toxicity, hyperglycemia, glucose-6-phosphate dehydrogenase deficiency, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, back pain, myalgia, cough, constipation, nasopharyngitis, hypophosphatemia, increased alkaline phosphatase, hyponatremia, pancreatitis, hypersensitivity manifesting as bullous rash, interstitial nephritis, stomatitis, asthenia, cellulitis, folliculitis, paronychia, rash pustular, skin papilloma, hyperhidrosis, hypertension, vision blurred, transient blindness, dry skin, dermatitis acneiform, actinic keratosis, erythema, pruritus, dizziness, oropharyngeal pain, muscle spasms, pain in extremity, dehydration, insomnia, leukopenia, lymphopenia, neutropenia, anemia, thrombocytopenia, increased AST, increased ALT, hyperbilirubinemia, increased GGT, hypoalbuminemia, hypokalemia, increased creatinine, hypomagnesemia, hyperkalemia, hypercalcemia, hypocalcemia, cutaneous squamous cell carcinoma (cuSCC), renal failure, QT prolongation"
13,TAFINLAR,warnings and precautions,"retinal vein occlusion, interstitial lung disease, new primary malignancies, cutaneous malignancy, non-cutaneous malignancy, cutaneous squamous cell carcinoma, keratoacanthoma, melanoma, basal cell carcinoma, tumor promotion in BRAF wild-type melanoma, hemorrhage, major hemorrhagic events, intracranial hemorrhage, gastric hemorrhage, deep vein thrombosis, pulmonary embolism, cardiomyopathy, ocular toxicities, visual disturbances, serious febrile reactions, pyrexia, skin toxicity, secondary infections, rash, hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, hemolytic anemia, embryofetal toxicity, hypotension, rigors, chills, dehydration, renal failure, syncope, death"
14,HORIZANT,adverse reactions,"somnolence/sedation, dizziness, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, breast enlargement, gynecomastia, elevated creatine kinase"
15,HORIZANT,warnings and precautions,"driving impairment, somnolence, sedation, dizziness, suicidal thoughts, behaviors, fatigue, asthenia, death,Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS), multiorgan hypersensitivity, fever, rash, lymphadenopathy, hepatitis, nephritis, hematological abnormalities, myocarditis, myositis,  eosinophilia, withdrawal seizure, pancreatitis acinar cell adenoma, carcinoma, tumors, withdrawal symptoms."
16,IMBRUVICA,adverse reactions,"Hemorrhage, Infections, Cytopenias, Atrial Fibrillation, Second Primary Malignancies, Tumor Lysis Syndrome, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, peripheral edema, dyspnea, constipation, abdominal pain, vomiting, decreased appetite, pneumonia, renal failure, hyperuricemia, intracranial hemorrhage, lethargy, gait instability, headache, stomatitis, dyspepsia, sinusitis, skin infections, pyrexia, asthenia, petechiae, muscle spasms, arthralgia, cough, epistaxis, dehydration, dizziness, chills, laceration, anxiety, insomnia, hypertension, pruritus, arthropathy, skin cancer, hypersensitivity reactions, anaphylactic shock, urticaria, angioedema, death"
