,drug_name,section_name,gpt_output
0,XEOMIN,adverse reactions,"hypersensitivity, dysphagia, breathing difficulties, spread of effects from toxin, neck pain, muscle weakness, injection site pain, musculoskeletal pain, eyelid ptosis, dry eye, dry mouth, diarrhea, headache, visual impairment, dyspnea, nasopharyngitis, respiratory tract infection, facial paresis, injection site hematoma, eyelid edema, sensation of pressure, blepharospasm, eye disorder, muscle disorder, elevation of eyebrow, eye swelling, nausea, flu-like symptoms, injection site reaction, allergic dermatitis, localized allergic reactions, swelling, erythema, pruritus, rash, herpes zoster, muscle spasm, dysarthria, myalgia, hypersensitivity"
1,XEOMIN,boxed warnings,"asthenia, generalized muscle weakness, diplopia, blurred vision, ptosis, dysphagia, dysphonia, dysarthria, urinary incontinence, breathing difficulties, death"
2,XEOMIN,warnings and precautions,"respiratory difficulties, speech difficulties, swallowing difficulties, compromised respiratory function, dysphagia, concomitant neuromuscular disorders, cervical dystonia, smaller neck muscle mass, sternocleidomastoid muscle injections, corneal exposure, corneal ulceration, reduced blinking, diplopia, lower lid injections, ptosis, asthenia, generalized muscle weakness, blurred vision, dysphonia, dysarthria, urinary incontinence, breathing difficulties, hypersensitivity reactions, anaphylaxis, serum sickness, urticaria, soft tissue edema, dyspnea, severe dysphagia, aspiration, respiratory failure, peripheral motor neuropathic diseases, amyotrophic lateral sclerosis, neuromuscular junctional disorders, myasthenia gravis, Lambert-Eaton syndrome, ectropion, VII nerve disorders, narrow angle glaucoma, ecchymosis, death"
3,QUTENZA,adverse reactions,"application-associated pain, increase in blood pressure, application site erythema, application site pain, application site pruritus, application site papules, application site edema, application site swelling, application site dryness, nasopharyngitis, bronchitis, sinusitis, nausea, vomiting, pruritus, hypertension, application site urticaria, application site paresthesia, application site dermatitis, application site hyperesthesia, application site excoriation, application site warmth, application site anesthesia, application site bruising, application site inflammation, application site exfoliation, peripheral edema, headache, burning sensation, peripheral sensory neuropathy, dizziness, dysgeusia, hyperesthesia, hypoesthesia, cough, throat irritation, abnormal skin odor"
4,QUTENZA,warnings and precautions,"coughing, sneezing, irritation of eyes, irritation of airway, transient increases in blood pressure, procedural pain, acute pain, shortness of breath, increases in blood pressure, adverse cardiovascular effects"
5,ZYTIGA,adverse reactions,"hypertension, hypokalemia, fluid retention, mineralocorticoid excess, adrenocortical insufficiency, hepatotoxicity, fatigue, joint swelling, discomfort, edema, hot flush, diarrhea, vomiting, cough, dyspnea, urinary tract infection, contusion, anemia, elevated alkaline phosphatase, hypertriglyceridemia, lymphopenia, hypercholesterolemia, hyperglycemia, elevated AST, hypophosphatemia, elevated ALT, muscle discomfort, dyspepsia, upper respiratory tract infection, urinary frequency, nocturia, fractures, arrhythmia, chest pain, cardiac failure, pyrexia, groin pain, constipation, insomnia, falls, nasopharyngitis, hematuria, rash, hypernatremia, non-infectious pneumonitis, myopathy, rhabdomyolysis, death"
6,ZYTIGA,warnings and precautions,"mineralocorticoid excess, cardiovascular disease, LVEF < 50%, NYHA Class III heart failure, NYHA Class IV heart failure, NYHA Class II heart failure, hypertension, hypokalemia, fluid retention, adrenocortical insufficiency, hepatotoxicity, increases in liver enzymes, drug interruption, dose modification, discontinuation, liver function, grade 3 hypertension, grade 4 hypertension, grade 3 hypokalemia, grade 4 hypokalemia, grade 3 edema, grade 4 edema, heart failure, recent myocardial infarction, ventricular arrhythmia, adrenal insufficiency, interruption of daily steroids, concurrent infection, stress, ALT increases, AST increases, liver test elevation, liver enzyme increases, serum transaminases elevation, bilirubin levels elevation, moderate hepatic impairment, AST rise, ALT rise, bilirubin rise"
7,TOVIAZ,adverse reactions,"dry mouth, constipation, dyspepsia, nausea, abdominal pain upper, urinary tract infection, upper respiratory tract infection, dry eyes, dysuria, urinary retention, cough, dry throat, edema peripheral, back pain, insomnia, ALT increased, GGT increased, rash, blurred vision, palpitations, hypersensitivity reactions, angioedema with airway obstruction, face edema, dizziness, headache, somnolence, urticaria, pruritus, angina, chest pain, gastroenteritis, QT prolongation on ECG, diverticulitis, irritable bowel syndrome, electrocardiogram QT corrected interval prolongation"
8,TOVIAZ,warnings and precautions,"angioedema, face swelling, lip swelling, tongue swelling, larynx swelling, urinary retention, severe constipation, narrow-angle glaucoma, somnolence, headache, dizziness, death"
9,STRIBILD,adverse reactions,"Lactic Acidosis, Severe Hepatomegaly with Steatosis, Severe Acute Exacerbations of Hepatitis B, New Onset or Worsening Renal Impairment, Bone Effects of Tenofovir DF, Immune Reconstitution Syndrome, nausea, diarrhea, Ocular icterus, Flatulence, Fatigue, Jaundice, Somnolence, Headache, Dizziness, Insomnia, Abnormal dreams, Rash, suicidal ideation, suicide attempt, depression, abdominal pain, dyspepsia, vomiting, fever, pain, nasopharyngitis, pneumonia, sinusitis, upper respiratory tract infection, arthralgia, back pain, myalgia, paresthesia, peripheral neuropathy, anxiety, increased cough, rhinitis, Skin discoloration, AST elevation, ALT elevation, Amylase elevation, Creatine Kinase elevation, Hematuria, Proteinuria, Serum Creatinine increase, eGFR decrease, ALT abnormality, alkaline phosphatase abnormality, bilirubin abnormality, serum glucose abnormality, glycosuria, neutrophils abnormality, fasting cholesterol abnormality, fasting triglycerides abnormality, Total Cholesterol increase, HDL-cholesterol increase, LDL-cholesterol increase, Triglycerides increase, allergic reaction, angioedema, hypokalemia, hypophosphatemia, dyspnea, pancreatitis, hepatic steatosis, hepatitis, increased liver enzymes, rhabdomyolysis, osteomalacia, muscular weakness, myopathy, acute renal failure, renal failure, acute tubular necrosis, Fanconi syndrome, proximal renal tubulopathy, interstitial nephritis, nephrogenic diabetes insipidus, renal insufficiency, polyuria, asthenia, death"
